==Test: Fixture
==SubTest: Sequence_Unlock
==SubSubTest: Lume_UNLOCK
			lower:; upper:; value:--PASS--NOPDCA
2020-04-21 10:19:59.185689   PASS
==Test: Fixture
==SubTest: Channel
==SubSubTest: ID
			lower:1; upper:4; value:3
2020-04-21 10:20:04.184034   PASS
==Test: Fixture
==SubTest: Vendor_ID
==SubSubTest: Check
			lower:1; upper:2; value:1
2020-04-21 10:20:04.197491   PASS
==Test: Fixture
==SubTest: Fixture_FW
==SubSubTest: Check_ACE_FW_Mac
			lower:; upper:; value:--PASS--NOPDCA
2020-04-21 10:20:04.217151   PASS
==Test: Fixture
==SubTest: Fixture_FW
==SubSubTest: Check_ACE_FW_Xavier
			lower:; upper:; value:--PASS--NOPDCA
2020-04-21 10:20:07.668087   PASS
==Test: Fixture
==SubTest: Initialization
==SubSubTest: Reset
2020-04-21 10:20:07.670857          2020/04/21 10:20:07.670 :  [sendcmd]:[36777ac75da5]dac set(d,0)
2020-04-21 10:20:09.451124          2020/04/21 10:20:09.450 :  [sendcmd]:[78ec331ddac8]io set(3,bit100=1,bit102=0,bit101=0)

2020-04-21 10:20:09.462354          2020/04/21 10:20:09.462 :  [78ec331ddac8]ACK(DONE;46451,495,46451,505,10)


2020-04-21 10:20:09.476945          2020/04/21 10:20:09.476 :  [sendcmd]:[49b1835f8f91]io set(1,bit100=0)

2020-04-21 10:20:09.487747          2020/04/21 10:20:09.487 :  [49b1835f8f91]ACK(DONE;46451,521,46451,531,10)


2020-04-21 10:20:09.513907          2020/04/21 10:20:09.513 :  [sendcmd]:[8a41d6d559f7]oab3 io set(TX_EN,1)

2020-04-21 10:20:09.554203          2020/04/21 10:20:09.554 :  [8a41d6d559f7]ACK(DONE;46451,558,46451,597,39)


2020-04-21 10:20:09.563531          2020/04/21 10:20:09.563 :  [sendcmd]:[ae05ce71d4a4]oab3 io set(PULL_UP,0)

2020-04-21 10:20:09.605868          2020/04/21 10:20:09.605 :  [ae05ce71d4a4]ACK(DONE;46451,608,46451,648,40)


2020-04-21 10:20:09.611880          2020/04/21 10:20:09.611 :  [sendcmd]:[236d033ddd1c]oab3 io set(PULL_DOWN,0)

2020-04-21 10:20:09.654749          2020/04/21 10:20:09.654 :  [236d033ddd1c]ACK(DONE;46451,656,46451,697,41)


2020-04-21 10:20:09.662693          2020/04/21 10:20:09.662 :  [sendcmd]:[a00486c152db]change low hearder(region0)

2020-04-21 10:20:10.383038          2020/04/21 10:20:10.382 :  [a00486c152db]ACK(DONE;46451,707,46452,426,719)


2020-04-21 10:20:10.393265          2020/04/21 10:20:10.392 :  [sendcmd]:[18b08f8095da]io set(1,bit390=0)

2020-04-21 10:20:10.415904          2020/04/21 10:20:10.415 :  [18b08f8095da]ACK(DONE;46452,437,46452,459,22)


2020-04-21 10:20:10.419426          2020/04/21 10:20:10.419 :  [sendcmd]:[e61943267ca5]uart pin contrl(UUT,disable)

2020-04-21 10:20:10.424381          2020/04/21 10:20:10.424 :  [e61943267ca5]ACK(DONE;46452,464,46452,468,4)


2020-04-21 10:20:10.433153          2020/04/21 10:20:10.433 :  [sendcmd]:[ea1d5dfb0fb1]uart pin contrl(SBELLATRIX,disable)

2020-04-21 10:20:10.439965          2020/04/21 10:20:10.438 :  [ea1d5dfb0fb1]ACK(DONE;46452,478,46452,481,3)


			lower:; upper:; value:--PASS--NOPDCA
2020-04-21 10:20:10.450150   PASS
==Test: Fixture
==SubTest: Firmware_Check
==SubSubTest: Xavier
2020-04-21 10:20:10.451768          2020/04/21 10:20:10.451 :  [sendcmd]:[99fae4b2fc27]version(0)

2020-04-21 10:20:10.453626          2020/04/21 10:20:10.453 :  [99fae4b2fc27]ACK($
MCU Software name:ARM Board D3-J307_FCT$
,MCU Software version:5.01.07$
,Hardware name:ARM Board D3$
,Hardware version:D3.0$
,Compile time:2020-04-17 09:10:40$
,FileSystem version:v3.6.0$
,FPGA version:V00.15$
,Author:SmartGiant$
,FSBL version:v2017.4_1.0$
,Kernel version:4.9.0-xilinx$
,devicetree version:v1.0.6$
,uboot version:2017.4$
;DONE;46452,496,46452,497,1)


			lower:5.01.07; upper:5.01.07; value:5.01.07
2020-04-21 10:20:10.469248   PASS
==Test: Power
==SubTest: Rail_Discharge-Initial
==SubSubTest: PPVBUS_USB_CONN_DISCHARGE_CONNECT
2020-04-21 10:20:10.470564          2020/04/21 10:20:10.469 :  [sendcmd]:[ee17d1770fb6]io set(1,bit99=1)

2020-04-21 10:20:10.480412          2020/04/21 10:20:10.480 :  [ee17d1770fb6]ACK(DONE;46452,514,46452,524,10)


			lower:; upper:; value:--PASS--NOPDCA
2020-04-21 10:20:10.484756   PASS
==Test: Power
==SubTest: Rail_Discharge-Initial
==SubSubTest: PPBATT_VCC_DISCHARGE_CONNECT
2020-04-21 10:20:10.486785          2020/04/21 10:20:10.486 :  [sendcmd]:[641e8ea7d825]io set(1,bit256=1)

2020-04-21 10:20:10.497127          2020/04/21 10:20:10.496 :  [641e8ea7d825]ACK(DONE;46452,531,46452,540,9)


			lower:; upper:; value:--PASS--NOPDCA
2020-04-21 10:20:10.504063   PASS
==Test: Power
==SubTest: Rail_Discharge-Initial
==SubSubTest: PPVCC_MAIN_DISCHARGE_CONNECT
2020-04-21 10:20:10.505436          2020/04/21 10:20:10.504 :  [sendcmd]:[094a050c5a08]io set(1,bit255=1)

2020-04-21 10:20:10.515823          2020/04/21 10:20:10.515 :  [094a050c5a08]ACK(DONE;46452,549,46452,558,9)


			lower:; upper:; value:--PASS--NOPDCA
2020-04-21 10:20:10.531910   PASS
==Test: Power
==SubTest: Rail_Discharge-Initial
==SubSubTest: PPVCC_HIGH_DISCHARGE_CONNECT
2020-04-21 10:20:10.533877          2020/04/21 10:20:10.533 :  [sendcmd]:[51607ce0951b]io set(1,bit253=1)

2020-04-21 10:20:10.544335          2020/04/21 10:20:10.544 :  [51607ce0951b]ACK(DONE;46452,578,46452,588,10)


			lower:; upper:; value:--PASS--NOPDCA
2020-04-21 10:20:10.549680   PASS
==Test: Power
==SubTest: Rail_Discharge-Initial
==SubSubTest: SPK_BST_Discharge
2020-04-21 10:20:10.551562          2020/04/21 10:20:10.551 :  [sendcmd]:[15683c965923]io set(1,bit227=1)

2020-04-21 10:20:10.561679          2020/04/21 10:20:10.561 :  [15683c965923]ACK(DONE;46452,596,46452,605,9)


			lower:; upper:; value:--PASS--NOPDCA
2020-04-21 10:20:10.566840   PASS
==Test: Power
==SubTest: Rail_Discharge-Initial
==SubSubTest: DELAY_1000MS_After_Connect_Discharge
			lower:; upper:; value:--PASS--NOPDCA
2020-04-21 10:20:11.576054   PASS
==Test: Power
==SubTest: Rail_Discharge-Initial
==SubSubTest: PPVBUS_USB_CONN_DISCHARGE_DISCONNECT
2020-04-21 10:20:11.578933          2020/04/21 10:20:11.577 :  [sendcmd]:[a445bd09baa0]io set(1,bit99=0)

2020-04-21 10:20:11.590586          2020/04/21 10:20:11.590 :  [a445bd09baa0]ACK(DONE;46453,622,46453,633,11)


			lower:; upper:; value:--PASS--NOPDCA
2020-04-21 10:20:11.606069   PASS
==Test: Power
==SubTest: Rail_Discharge-Initial
==SubSubTest: PPBATT_VCC_DISCHARGE_DISCONNECT
2020-04-21 10:20:11.607852          2020/04/21 10:20:11.607 :  [sendcmd]:[f7a3a6fc294d]io set(1,bit256=0)

2020-04-21 10:20:11.618606          2020/04/21 10:20:11.618 :  [f7a3a6fc294d]ACK(DONE;46453,652,46453,661,9)


			lower:; upper:; value:--PASS--NOPDCA
2020-04-21 10:20:11.624006   PASS
==Test: Power
==SubTest: Rail_Discharge-Initial
==SubSubTest: PPVCC_MAIN_DISCHARGE_DISCONNECT
2020-04-21 10:20:11.626156          2020/04/21 10:20:11.625 :  [sendcmd]:[cdd1da754d17]io set(1,bit255=0)

2020-04-21 10:20:11.636869          2020/04/21 10:20:11.636 :  [cdd1da754d17]ACK(DONE;46453,670,46453,679,9)


			lower:; upper:; value:--PASS--NOPDCA
2020-04-21 10:20:11.642052   PASS
==Test: Power
==SubTest: Rail_Discharge-Initial
==SubSubTest: PPVCC_HIGH_DISCHARGE_DISCONNECT
2020-04-21 10:20:11.644910          2020/04/21 10:20:11.644 :  [sendcmd]:[ca7eef578e3a]io set(1,bit253=0)

2020-04-21 10:20:11.655548          2020/04/21 10:20:11.655 :  [ca7eef578e3a]ACK(DONE;46453,689,46453,698,9)


			lower:; upper:; value:--PASS--NOPDCA
2020-04-21 10:20:11.661147   PASS
==Test: Power
==SubTest: Rail_Discharge-Initial
==SubSubTest: SPK_BST_Discharge_Disable
2020-04-21 10:20:11.664598          2020/04/21 10:20:11.664 :  [sendcmd]:[faaa93acaa0e]io set(1,bit227=0)

2020-04-21 10:20:11.675761          2020/04/21 10:20:11.675 :  [faaa93acaa0e]ACK(DONE;46453,709,46453,718,9)


			lower:; upper:; value:--PASS--NOPDCA
2020-04-21 10:20:11.682959   PASS
==Test: System
==SubTest: Short_Check-Initial_VBAT4V3
==SubSubTest: UUT_UART_ENABLE
2020-04-21 10:20:11.685300          2020/04/21 10:20:11.685 :  [sendcmd]:[f3c90f306e84]uart pin contrl(UUT,enable)

2020-04-21 10:20:11.691602          2020/04/21 10:20:11.691 :  [f3c90f306e84]ACK(DONE;46453,730,46453,734,4)


			lower:; upper:; value:--PASS--NOPDCA
2020-04-21 10:20:11.699940   PASS
==Test: System
==SubTest: Short_Check-Initial_VBAT4V3
==SubSubTest: Bellatrix_UART_ENABLE
2020-04-21 10:20:11.703123          2020/04/21 10:20:11.703 :  [sendcmd]:[f87cd87a04e7]uart pin contrl(SBELLATRIX,enable)

2020-04-21 10:20:11.709068          2020/04/21 10:20:11.708 :  [f87cd87a04e7]ACK(DONE;46453,747,46453,751,4)


			lower:; upper:; value:--PASS--NOPDCA
2020-04-21 10:20:11.718836   PASS
==Test: System
==SubTest: Short_Check-Initial_VBAT4V3
==SubSubTest: BATT_POWER_ON
2020-04-21 10:20:11.722150          2020/04/21 10:20:11.721 :  [sendcmd]:[8ef97331d8c2]io set(1,bit388=1)

2020-04-21 10:20:11.744498          2020/04/21 10:20:11.743 :  [8ef97331d8c2]ACK(DONE;46453,766,46453,787,21)


			lower:; upper:; value:--PASS--NOPDCA
2020-04-21 10:20:11.749667   PASS
==Test: System
==SubTest: Short_Check-Initial_VBAT4V3
==SubSubTest: DELAY_10MS_1
			lower:; upper:; value:--PASS--NOPDCA
2020-04-21 10:20:11.766083   PASS
==Test: System
==SubTest: Short_Check-Initial_VBAT4V3
==SubSubTest: VBATT_SET_4V3
2020-04-21 10:20:11.768871          2020/04/21 10:20:11.768 :  [sendcmd]:[2b0fd113b010]dac set(a,4297)

2020-04-21 10:20:11.776416          2020/04/21 10:20:11.776 :  [2b0fd113b010]ACK(DONE;46453,813,46453,820,7)


			lower:; upper:; value:--PASS--NOPDCA
2020-04-21 10:20:11.794840   PASS
==Test: System
==SubTest: Short_Check-Initial_VBAT4V3
==SubSubTest: BATT_MODE_TO_SMALL
2020-04-21 10:20:11.796782          2020/04/21 10:20:11.796 :  [sendcmd]:[f92296d10b7e]io set(1,bit387=1)

2020-04-21 10:20:11.818997          2020/04/21 10:20:11.818 :  [f92296d10b7e]ACK(DONE;46453,841,46453,861,20)


			lower:; upper:; value:--PASS--NOPDCA
2020-04-21 10:20:11.825280   PASS
==Test: System
==SubTest: Short_Check-Initial_VBAT4V3
==SubSubTest: PPBATT_VCC_FB
2020-04-21 10:20:11.826950          2020/04/21 10:20:11.826 :  [sendcmd]:[baf0a68259d3]io set(5,bit41=1,bit30=1,bit124=0,bit123=0,bit122=0)

2020-04-21 10:20:11.850047          2020/04/21 10:20:11.849 :  [baf0a68259d3]ACK(DONE;46453,871,46453,893,22)


2020-04-21 10:20:11.860831          2020/04/21 10:20:11.860 :  [sendcmd]:[7a676ec750b8]io set(3,bit45=1,bit126=0,bit125=0)

2020-04-21 10:20:11.878464          2020/04/21 10:20:11.878 :  [7a676ec750b8]ACK(DONE;46453,905,46453,921,16)


2020-04-21 10:20:11.893180          2020/04/21 10:20:11.892 :  [sendcmd]:[fe24cea0735b]adc read(-c,nor,G,5V,10000,1,70)

2020-04-21 10:20:11.980770          2020/04/21 10:20:11.980 :  [fe24cea0735b]ACK(4297.1638 mV;DONE;46453,937,46454,24,87)


			lower:4250; upper:4350; value:4299.103
2020-04-21 10:20:11.996099   PASS
==Test: System
==SubTest: Short_Check-Initial_VBAT4V3
==SubSubTest: BATT_RESET_CURRENT
2020-04-21 10:20:11.998118          2020/04/21 10:20:11.998 :  [sendcmd]:[548bdb445ac6]io set(2,bit41=0,bit387=1)

2020-04-21 10:20:12.031802          2020/04/21 10:20:12.031 :  [548bdb445ac6]ACK(DONE;46454,43,46454,74,31)


2020-04-21 10:20:12.034484          2020/04/21 10:20:12.034 :  [sendcmd]:[25ef706535c9]io set(3,bit45=0,bit126=0,bit125=1)

2020-04-21 10:20:12.054004          2020/04/21 10:20:12.053 :  [25ef706535c9]ACK(DONE;46454,79,46454,97,18)


2020-04-21 10:20:12.059546          2020/04/21 10:20:12.059 :  [sendcmd]:[51c322541847]io set(3,bit124=1,bit123=0,bit122=0)

2020-04-21 10:20:12.070161          2020/04/21 10:20:12.070 :  [51c322541847]ACK(DONE;46454,104,46454,113,9)


2020-04-21 10:20:12.073707          2020/04/21 10:20:12.073 :  [sendcmd]:[bfbc2faa94ea]adc read(-c,nor,H,5V,10000,1,400)

2020-04-21 10:20:12.490170          2020/04/21 10:20:12.489 :  [bfbc2faa94ea]ACK(281.266 mV;DONE;46454,118,46454,532,414)


			lower:-3; upper:10; value:2.81266
2020-04-21 10:20:12.505073   PASS
==Test: System
==SubTest: Short_Check-Initial_VBAT4V3
==SubSubTest: DELAY_1000MS_1
			lower:; upper:; value:--PASS--NOPDCA
2020-04-21 10:20:13.513547   PASS
==Test: System
==SubTest: Short_Check-Initial_VBAT4V3
==SubSubTest: BATT_RESET_CURRENT_D1sec
2020-04-21 10:20:13.515335          2020/04/21 10:20:13.515 :  [sendcmd]:[ca3a7fb9cb41]io set(2,bit41=0,bit387=1)

2020-04-21 10:20:13.544197          2020/04/21 10:20:13.544 :  [ca3a7fb9cb41]ACK(DONE;46455,560,46455,587,27)


2020-04-21 10:20:13.553964          2020/04/21 10:20:13.553 :  [sendcmd]:[27fb0d6b1ca5]io set(3,bit45=0,bit126=0,bit125=1)

2020-04-21 10:20:13.571472          2020/04/21 10:20:13.571 :  [27fb0d6b1ca5]ACK(DONE;46455,598,46455,614,16)


2020-04-21 10:20:13.578566          2020/04/21 10:20:13.577 :  [sendcmd]:[4da19f4fc8f8]io set(3,bit124=1,bit123=0,bit122=0)

2020-04-21 10:20:13.589454          2020/04/21 10:20:13.589 :  [4da19f4fc8f8]ACK(DONE;46455,622,46455,632,10)


2020-04-21 10:20:13.593185          2020/04/21 10:20:13.592 :  [sendcmd]:[6585826adf01]adc read(-c,nor,H,5V,10000,1,400)

2020-04-21 10:20:14.012949          2020/04/21 10:20:14.012 :  [6585826adf01]ACK(160.3594 mV;DONE;46455,637,46456,56,419)


			lower:-3; upper:10; value:1.603594
2020-04-21 10:20:14.019164   PASS
==Test: System
==SubTest: Short_Check-Initial_VBAT4V3
==SubSubTest: BATT_MODE_TO_BIG
2020-04-21 10:20:14.024917          2020/04/21 10:20:14.020 :  [sendcmd]:[d1e74edae71c]io set(1,bit387=0)

2020-04-21 10:20:14.044904          2020/04/21 10:20:14.044 :  [d1e74edae71c]ACK(DONE;46456,65,46456,87,22)


			lower:; upper:; value:--PASS--NOPDCA
2020-04-21 10:20:14.061079   PASS
==Test: System
==SubTest: Power_Up_Seq
==SubSubTest: ACE_SBU_Conn_SWD
2020-04-21 10:20:14.063102          2020/04/21 10:20:14.062 :  [sendcmd]:[9deede4eeb4f]io set(2,bit104=0,bit103=1)

2020-04-21 10:20:14.075864          2020/04/21 10:20:14.075 :  [9deede4eeb4f]ACK(DONE;46456,107,46456,119,12)


			lower:; upper:; value:--PASS--NOPDCA
2020-04-21 10:20:14.091826   PASS
==Test: System
==SubTest: Power_Up_Seq
==SubSubTest: Power_To_VDM
2020-04-21 10:20:14.093783          2020/04/21 10:20:14.093 :  [sendcmd]:[830348fa609b]io set(5,bit55=0,bit66=0,bit64=1,bit65=0,bit54=0)

2020-04-21 10:20:14.114841          2020/04/21 10:20:14.114 :  [830348fa609b]ACK(DONE;46456,138,46456,157,19)


			lower:; upper:; value:--PASS--NOPDCA
2020-04-21 10:20:14.119965   PASS
==Test: System
==SubTest: Power_Up_Seq
==SubSubTest: DELAY_200MS_2
			lower:; upper:; value:--PASS--NOPDCA
2020-04-21 10:20:14.328439   PASS
==Test: System
==SubTest: Power_Up_Seq
==SubSubTest: PP5V0_TO_VDM_BOARD
2020-04-21 10:20:14.330262          2020/04/21 10:20:14.329 :  [sendcmd]:[cdab29af979f]io set(1,bit98=1)

2020-04-21 10:20:14.341437          2020/04/21 10:20:14.340 :  [cdab29af979f]ACK(DONE;46456,374,46456,384,10)


			lower:; upper:; value:--PASS--NOPDCA
2020-04-21 10:20:14.345609   PASS
==Test: System
==SubTest: Power_Up_Seq
==SubSubTest: Set_LDO_PP_5V0_ON
2020-04-21 10:20:14.347843          2020/04/21 10:20:14.347 :  [sendcmd]:[5a016f7ce430]dac set(c,945)

2020-04-21 10:20:14.355506          2020/04/21 10:20:14.355 :  [5a016f7ce430]ACK(DONE;46456,392,46456,398,6)


			lower:; upper:; value:--PASS--NOPDCA
2020-04-21 10:20:14.376913   PASS
==Test: System
==SubTest: Power_Up_Seq
==SubSubTest: Change_VDM_PDO_TO_2
2020-04-21 10:20:14.378549          2020/04/21 10:20:14.378 :  [sendcmd]:[af8369026951]change source pdo count(2)

2020-04-21 10:20:14.401717          2020/04/21 10:20:14.401 :  [af8369026951]ACK(DONE;46456,423,46456,445,22)


			lower:; upper:; value:--PASS--NOPDCA
2020-04-21 10:20:14.415253   PASS
==Test: System
==SubTest: Power_Up_Seq
==SubSubTest: Change_PDO2_TO_9V2A
2020-04-21 10:20:14.417671          2020/04/21 10:20:14.417 :  [sendcmd]:[78c4f6e98a6f]change tx source voltage(2,9000,2000,PP_HVE)

2020-04-21 10:20:14.478493          2020/04/21 10:20:14.477 :  [78c4f6e98a6f]ACK(DONE;46456,462,46456,522,60)


			lower:; upper:; value:--PASS--NOPDCA
2020-04-21 10:20:14.491341   PASS
==Test: System
==SubTest: Power_Up_Seq
==SubSubTest: DELAY_10MS_2
			lower:; upper:; value:--PASS--NOPDCA
2020-04-21 10:20:14.507790   PASS
==Test: System
==SubTest: Power_Up_Seq
==SubSubTest: USB_POWER_ON
2020-04-21 10:20:14.510661          2020/04/21 10:20:14.508 :  [sendcmd]:[caface91385f]io set(1,bit386=1)

2020-04-21 10:20:14.530870          2020/04/21 10:20:14.530 :  [caface91385f]ACK(DONE;46456,553,46456,574,21)


			lower:; upper:; value:--PASS--NOPDCA
2020-04-21 10:20:14.535748   PASS
==Test: System
==SubTest: Power_Up_Seq
==SubSubTest: DELAY_10MS_3
			lower:; upper:; value:--PASS--NOPDCA
2020-04-21 10:20:14.551911   PASS
==Test: System
==SubTest: Power_Up_Seq
==SubSubTest: PPVBUS_USB_Conn_VDM
2020-04-21 10:20:14.553596          2020/04/21 10:20:14.553 :  [sendcmd]:[797ae9de977c]io set(1,bit63=1)

2020-04-21 10:20:14.565199          2020/04/21 10:20:14.564 :  [797ae9de977c]ACK(DONE;46456,598,46456,608,10)


			lower:; upper:; value:--PASS--NOPDCA
2020-04-21 10:20:14.569288   PASS
==Test: System
==SubTest: Power_Up_Seq
==SubSubTest: VBUS_to_5V
2020-04-21 10:20:14.570865          2020/04/21 10:20:14.570 :  [sendcmd]:[a7214790daac]dac set(d,1945)

2020-04-21 10:20:14.578540          2020/04/21 10:20:14.578 :  [a7214790daac]ACK(DONE;46456,615,46456,622,7)


			lower:; upper:; value:--PASS--NOPDCA
2020-04-21 10:20:14.598968   PASS
==Test: System
==SubTest: Power_Up_Seq
==SubSubTest: Start_Dock
2020-04-21 10:20:14.601014          
cmd-send: restart_dc_manager-pl
2020-04-21 10:20:15.716101          ^-^:)

			lower:; upper:; value:--PASS--NOPDCA--^-^:)
2020-04-21 10:20:15.727447   PASS
==Test: System
==SubTest: Power_Up_Seq
==SubSubTest: DELAY_100mS_1
			lower:; upper:; value:--PASS--NOPDCA
2020-04-21 10:20:15.831652   PASS
==Test: System
==SubTest: Power_Up_Seq
==SubSubTest: Enable_DC
2020-04-21 10:20:15.833287          
cmd-send: enable_dc
2020-04-21 10:20:15.833897          
Starting application...

2020-04-21 10:20:15.833979          ^-^:)

			lower:; upper:; value:--PASS--NOPDCA--^-^:)
2020-04-21 10:20:15.848415   PASS
==Test: System
==SubTest: Power_Up_Seq
==SubSubTest: DELAY_1000mS_1
